title,cuisine,ingredients,steps,url
Fisherman's Casserole,American,11,7,https://en.wikibooks.org/wiki/Cookbook%3AFisherman%27s_Casserole
Figgy Pudding,,18,6,https://en.wikibooks.org/wiki/Cookbook%3AFiggy_Pudding
Fish Stock (Fumet de poisson),French,10,8,https://en.wikibooks.org/wiki/Cookbook%3AFish_Stock_%28Fumet_de_poisson%29
Firecracker Ribs,,8,8,https://en.wikibooks.org/wiki/Cookbook%3AFirecracker_Ribs
Fish Sticks,,8,4,https://en.wikibooks.org/wiki/Cookbook%3AFish_Sticks
Fast Food French Fries,,4,5,https://en.wikibooks.org/wiki/Cookbook%3AFast_Food_French_Fries
Firecracker Marinade,,9,3,https://en.wikibooks.org/wiki/Cookbook%3AFirecracker_Marinade
Firecracker Burgers,American,12,7,https://en.wikibooks.org/wiki/Cookbook%3AFirecracker_Burgers
Fabes con Almejas (Spanish Beans with Clams),Spanish,11,11,https://en.wikibooks.org/wiki/Cookbook%3AFabes_con_Almejas_%28Spanish_Beans_with_Clams%29
Faina (Chickpea Flatbread),,5,4,https://en.wikibooks.org/wiki/Cookbook%3AFaina_%28Chickpea_Flatbread%29
Eärgon Salsa,Mexican,4,3,https://en.wikibooks.org/wiki/Cookbook%3AE%C3%A4rgon_Salsa
Fattoush,,17,5,https://en.wikibooks.org/wiki/Cookbook%3AFattoush
Fall Chanterelle Mushroom Frittata,Italian,7,7,https://en.wikibooks.org/wiki/Cookbook%3AFall_Chanterelle_Mushroom_Frittata
Fireweed Scones,,9,8,https://en.wikibooks.org/wiki/Cookbook%3AFireweed_Scones
Fancy Crêpes,,8,10,https://en.wikibooks.org/wiki/Cookbook%3AFancy_Cr%C3%AApes
Firire (Senegalese Fried Fish with Sauce),,14,9,https://en.wikibooks.org/wiki/Cookbook%3AFirire_%28Senegalese_Fried_Fish_with_Sauce%29
Fattah (Egyptian Layered Bread Dish),,11,10,https://en.wikibooks.org/wiki/Cookbook%3AFattah_%28Egyptian_Layered_Bread_Dish%29
Fanke (Hausa Puff Puff),,7,6,https://en.wikibooks.org/wiki/Cookbook%3AFanke_%28Hausa_Puff_Puff%29
Filfel Chuma (Libyan Spicy Tomato Sauce),,12,10,https://en.wikibooks.org/wiki/Cookbook%3AFilfel_Chuma_%28Libyan_Spicy_Tomato_Sauce%29
Fankasau (Hausa Wheat Puff Puff),,10,7,https://en.wikibooks.org/wiki/Cookbook%3AFankasau_%28Hausa_Wheat_Puff_Puff%29
Firfir (Ethiopian Spicy Scrambled Eggs with Injera),,12,11,https://en.wikibooks.org/wiki/Cookbook%3AFirfir_%28Ethiopian_Spicy_Scrambled_Eggs_with_Injera%29
Fasolia (Ethiopian Green Bean Stew),,13,10,https://en.wikibooks.org/wiki/Cookbook%3AFasolia_%28Ethiopian_Green_Bean_Stew%29
Filo Puff Pastry,,5,10,https://en.wikibooks.org/wiki/Cookbook%3AFilo_Puff_Pastry
Filipino-style Spaghetti,,13,13,https://en.wikibooks.org/wiki/Cookbook%3AFilipino-style_Spaghetti
Farofa,,8,5,https://en.wikibooks.org/wiki/Cookbook%3AFarofa
Ewedu Soup (Yoruba Style),,10,7,https://en.wikibooks.org/wiki/Cookbook%3AEwedu_Soup_%28Yoruba_Style%29
Faten Wake (Hausa Bean Porridge),,10,5,https://en.wikibooks.org/wiki/Cookbook%3AFaten_Wake_%28Hausa_Bean_Porridge%29
Fermented Soda,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFermented_Soda
Fresh Broadbeans Salad,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFresh_Broadbeans_Salad
French Fries,,3,7,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Fries
"Fresh Pasta with Mozzarella, Tomato and Basil",,7,6,https://en.wikibooks.org/wiki/Cookbook%3AFresh_Pasta_with_Mozzarella%2C_Tomato_and_Basil
Frappé Coffee,Greek,5,5,https://en.wikibooks.org/wiki/Cookbook%3AFrapp%C3%A9_Coffee
French Dressing,,7,2,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Dressing
Flaky Pie Crust,,5,8,https://en.wikibooks.org/wiki/Cookbook%3AFlaky_Pie_Crust
French Omelette,French,4,7,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Omelette
Fresh Mozzarella Bruschetta,Italian,9,7,https://en.wikibooks.org/wiki/Cookbook%3AFresh_Mozzarella_Bruschetta
Friar's Omelette,,8,7,https://en.wikibooks.org/wiki/Cookbook%3AFriar%27s_Omelette
Fred Steak Marinade,,9,2,https://en.wikibooks.org/wiki/Cookbook%3AFred_Steak_Marinade
Flapjacks (Traditional Scottish Recipe),,4,7,https://en.wikibooks.org/wiki/Cookbook%3AFlapjacks_%28Traditional_Scottish_Recipe%29
French Canadian Shepherd's Pie (Pâté Chinois),Canadian,9,6,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Canadian_Shepherd%27s_Pie_%28P%C3%A2t%C3%A9_Chinois%29
Flapjacks,,4,7,https://en.wikibooks.org/wiki/Cookbook%3AFlapjacks
"Focaccia with Onion Marmalade, Blue Cheese, and Walnuts",,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFocaccia_with_Onion_Marmalade%2C_Blue_Cheese%2C_and_Walnuts
Florida Style Crab Cakes,,14,8,https://en.wikibooks.org/wiki/Cookbook%3AFlorida_Style_Crab_Cakes
French Martini,,4,2,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Martini
Fried Bread,,3,3,https://en.wikibooks.org/wiki/Cookbook%3AFried_Bread
Fresh Herb and Cheese Ravioli Filling,Italian,7,4,https://en.wikibooks.org/wiki/Cookbook%3AFresh_Herb_and_Cheese_Ravioli_Filling
Flourless Chocolate Cake,,4,11,https://en.wikibooks.org/wiki/Cookbook%3AFlourless_Chocolate_Cake
French Onion Soup,French,11,8,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Onion_Soup
Flan Patissier,French,6,6,https://en.wikibooks.org/wiki/Cookbook%3AFlan_Patissier
Fool's Gold Loaf,,5,6,https://en.wikibooks.org/wiki/Cookbook%3AFool%27s_Gold_Loaf
Fresh Tomato Galette,French,7,10,https://en.wikibooks.org/wiki/Cookbook%3AFresh_Tomato_Galette
Fried Bacon and Egg Sandwich (Homemade Egg McMuffin),,3,9,https://en.wikibooks.org/wiki/Cookbook%3AFried_Bacon_and_Egg_Sandwich_%28Homemade_Egg_McMuffin%29
French Meringue,,4,5,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Meringue
French Fries (Belgian),,3,5,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Fries_%28Belgian%29
Flapjacks (Lower-sugar),British,5,6,https://en.wikibooks.org/wiki/Cookbook%3AFlapjacks_%28Lower-sugar%29
Fit-fit (Ethiopian Bread Salad),,8,9,https://en.wikibooks.org/wiki/Cookbook%3AFit-fit_%28Ethiopian_Bread_Salad%29
French Onioned Chicken,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFrench_Onioned_Chicken
Flaky Pastry Dough,,3,6,https://en.wikibooks.org/wiki/Cookbook%3AFlaky_Pastry_Dough
Fried Bananas,,5,5,https://en.wikibooks.org/wiki/Cookbook%3AFried_Bananas
Food Coloring from Cabbage,,6,9,https://en.wikibooks.org/wiki/Cookbook%3AFood_Coloring_from_Cabbage
Fribourg Omelet,,9,10,https://en.wikibooks.org/wiki/Cookbook%3AFribourg_Omelet
Fried Eggs,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFried_Eggs
Fudge Frosting,,5,4,https://en.wikibooks.org/wiki/Cookbook%3AFudge_Frosting
Fried Fish,,6,8,https://en.wikibooks.org/wiki/Cookbook%3AFried_Fish
Fried Corn,Chinese,7,7,https://en.wikibooks.org/wiki/Cookbook%3AFried_Corn
Frikadeller (Danish Meatballs),,10,3,https://en.wikibooks.org/wiki/Cookbook%3AFrikadeller_%28Danish_Meatballs%29
Fried Okra,,5,6,https://en.wikibooks.org/wiki/Cookbook%3AFried_Okra
Fudge Brownies,,6,8,https://en.wikibooks.org/wiki/Cookbook%3AFudge_Brownies
Fry Bread I,American,5,9,https://en.wikibooks.org/wiki/Cookbook%3AFry_Bread_I
Fruit for the Day Smoothie,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFruit_for_the_Day_Smoothie
Frito Pie (Baked),,3,7,https://en.wikibooks.org/wiki/Cookbook%3AFrito_Pie_%28Baked%29
Fried Green Tomatoes,,5,5,https://en.wikibooks.org/wiki/Cookbook%3AFried_Green_Tomatoes
Fruity Cheese Dogs,,3,4,https://en.wikibooks.org/wiki/Cookbook%3AFruity_Cheese_Dogs
Fried Wheat Bread Balls (Bhatoora),Indian,6,8,https://en.wikibooks.org/wiki/Cookbook%3AFried_Wheat_Bread_Balls_%28Bhatoora%29
Fruit Crumble,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFruit_Crumble
Fruity White Sangria,,7,2,https://en.wikibooks.org/wiki/Cookbook%3AFruity_White_Sangria
Frog's Eye Salad,,7,5,https://en.wikibooks.org/wiki/Cookbook%3AFrog%27s_Eye_Salad
Fried Onion Blooms,,5,14,https://en.wikibooks.org/wiki/Cookbook%3AFried_Onion_Blooms
Frijoles Antioqueños (Colombian Bean Stew),,10,8,https://en.wikibooks.org/wiki/Cookbook%3AFrijoles_Antioque%C3%B1os_%28Colombian_Bean_Stew%29
Fried Chicken and Fried Potatoes,,5,6,https://en.wikibooks.org/wiki/Cookbook%3AFried_Chicken_and_Fried_Potatoes
Froga (Maltese Omelet),,8,4,https://en.wikibooks.org/wiki/Cookbook%3AFroga_%28Maltese_Omelet%29
Fried Rice (Vegetarian),,14,3,https://en.wikibooks.org/wiki/Cookbook%3AFried_Rice_%28Vegetarian%29
Fried Tiger Lily Pastries,,6,6,https://en.wikibooks.org/wiki/Cookbook%3AFried_Tiger_Lily_Pastries
Fruit Salad with Orange Soda (Ensalada de Fruta),,12,6,https://en.wikibooks.org/wiki/Cookbook%3AFruit_Salad_with_Orange_Soda_%28Ensalada_de_Fruta%29
Fry Bread II,American,5,6,https://en.wikibooks.org/wiki/Cookbook%3AFry_Bread_II
Fruit Salad with Orange Juice,,5,5,https://en.wikibooks.org/wiki/Cookbook%3AFruit_Salad_with_Orange_Juice
Frito Pie Chili,,12,10,https://en.wikibooks.org/wiki/Cookbook%3AFrito_Pie_Chili
Fuk-Thong Pad Khai (Thai Stir-Fried Pumpkin),Thai,10,9,https://en.wikibooks.org/wiki/Cookbook%3AFuk-Thong_Pad_Khai_%28Thai_Stir-Fried_Pumpkin%29
Fried Pasta,,5,7,https://en.wikibooks.org/wiki/Cookbook%3AFried_Pasta
Fried Potato Wedges,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFried_Potato_Wedges
Fried Unripe Plantain (Nigerian Green Plantain),,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFried_Unripe_Plantain_%28Nigerian_Green_Plantain%29
Fruit Ice Pops,,5,4,https://en.wikibooks.org/wiki/Cookbook%3AFruit_Ice_Pops
Friggione (Onion and Tomato Relish),Italian,3,5,https://en.wikibooks.org/wiki/Cookbook%3AFriggione_%28Onion_and_Tomato_Relish%29
Fried Pita Bread with Eggs,,5,5,https://en.wikibooks.org/wiki/Cookbook%3AFried_Pita_Bread_with_Eggs
Fried Potato Slices,,3,6,https://en.wikibooks.org/wiki/Cookbook%3AFried_Potato_Slices
Frito Pie (No-bake),,5,3,https://en.wikibooks.org/wiki/Cookbook%3AFrito_Pie_%28No-bake%29
Fried Eggs (Olive Oil-basted),,4,3,https://en.wikibooks.org/wiki/Cookbook%3AFried_Eggs_%28Olive_Oil-basted%29
Ful Medames (Egyptian Fava Beans),,10,7,https://en.wikibooks.org/wiki/Cookbook%3AFul_Medames_%28Egyptian_Fava_Beans%29
Fried Plantain and Egg,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AFried_Plantain_and_Egg
Fried Potatoes,,3,3,https://en.wikibooks.org/wiki/Cookbook%3AFried_Potatoes
Fumbua (Wild Spinach Stew),,13,6,https://en.wikibooks.org/wiki/Cookbook%3AFumbua_%28Wild_Spinach_Stew%29
German Style Sweet Mustard (Senf),German,5,4,https://en.wikibooks.org/wiki/Cookbook%3AGerman_Style_Sweet_Mustard_%28Senf%29
Garlic Croutons I,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Croutons_I
"Garlic, Tomato and Cheddar Sandwich",,9,6,https://en.wikibooks.org/wiki/Cookbook%3AGarlic%2C_Tomato_and_Cheddar_Sandwich
Garlic Parmesan Pasta,,8,3,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Parmesan_Pasta
Garlic Lemon Dressing,,5,5,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Lemon_Dressing
Garlic and Mustard Vinaigrette,,7,4,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_and_Mustard_Vinaigrette
Garlic Pork Chops with Black Mushrooms,,10,6,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Pork_Chops_with_Black_Mushrooms
Gajjar Halwa (Carrot Pudding),Indian,9,6,https://en.wikibooks.org/wiki/Cookbook%3AGajjar_Halwa_%28Carrot_Pudding%29
Garlic Mayonnaise made with Bread and Fish Stock (Rouille),French,8,4,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Mayonnaise_made_with_Bread_and_Fish_Stock_%28Rouille%29
Gambas al Ajillo (Garlic Shrimp),Spanish,7,4,https://en.wikibooks.org/wiki/Cookbook%3AGambas_al_Ajillo_%28Garlic_Shrimp%29
German Potato Salad,German,15,7,https://en.wikibooks.org/wiki/Cookbook%3AGerman_Potato_Salad
Garlic Bread,,3,8,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Bread
Galician Garbanzo Soup,,17,11,https://en.wikibooks.org/wiki/Cookbook%3AGalician_Garbanzo_Soup
German Meatballs,German,16,13,https://en.wikibooks.org/wiki/Cookbook%3AGerman_Meatballs
Garbanzo Bean Stew,,15,8,https://en.wikibooks.org/wiki/Cookbook%3AGarbanzo_Bean_Stew
Garden Bulgur,,10,5,https://en.wikibooks.org/wiki/Cookbook%3AGarden_Bulgur
Garlic Butter Sauce,,6,3,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Butter_Sauce
Garlic Lemon Marinade,,6,2,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Lemon_Marinade
Garlic Asparagus,,7,5,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Asparagus
Garlic Shrimp with Lemon Butter Sauce,,9,6,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Shrimp_with_Lemon_Butter_Sauce
Garlic Seared Halibut,,10,5,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Seared_Halibut
Garlic and Lemon Dressing,,5,4,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_and_Lemon_Dressing
Garlic and Tarragon Dressing,,5,2,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_and_Tarragon_Dressing
Fusion Spice Cookie (Gluten-Free),,5,5,https://en.wikibooks.org/wiki/Cookbook%3AFusion_Spice_Cookie_%28Gluten-Free%29
Garden Egg Stew,,11,6,https://en.wikibooks.org/wiki/Cookbook%3AGarden_Egg_Stew
Garlic Shrimp Scampi Pasta,,9,7,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Shrimp_Scampi_Pasta
Garum (Fermented),,3,3,https://en.wikibooks.org/wiki/Cookbook%3AGarum_%28Fermented%29
Gambian Chicken with Lemon and Mustard (Yassa),,10,8,https://en.wikibooks.org/wiki/Cookbook%3AGambian_Chicken_with_Lemon_and_Mustard_%28Yassa%29
Gambian Superkanja Soup,,16,10,https://en.wikibooks.org/wiki/Cookbook%3AGambian_Superkanja_Soup
Gambian Mbamba Soup,,15,10,https://en.wikibooks.org/wiki/Cookbook%3AGambian_Mbamba_Soup
Gambian Caldo (Seafood soup),,14,10,https://en.wikibooks.org/wiki/Cookbook%3AGambian_Caldo_%28Seafood_soup%29
Gambian Yassa Poulet,,11,9,https://en.wikibooks.org/wiki/Cookbook%3AGambian_Yassa_Poulet
Gambian Baobab Juice (Bouye),,7,8,https://en.wikibooks.org/wiki/Cookbook%3AGambian_Baobab_Juice_%28Bouye%29
Genfo (Ethiopian Porridge),,7,6,https://en.wikibooks.org/wiki/Cookbook%3AGenfo_%28Ethiopian_Porridge%29
German Puff Pastry,,3,8,https://en.wikibooks.org/wiki/Cookbook%3AGerman_Puff_Pastry
Garlic Croutons II,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Croutons_II
Garlic Croutons III,,5,3,https://en.wikibooks.org/wiki/Cookbook%3AGarlic_Croutons_III
Fårikål (Norwegian Lamb and Cabbage Stew),,5,6,https://en.wikibooks.org/wiki/Cookbook%3AF%C3%A5rik%C3%A5l_%28Norwegian_Lamb_and_Cabbage_Stew%29
Funkaso (Hausa Fritters),,6,9,https://en.wikibooks.org/wiki/Cookbook%3AFunkaso_%28Hausa_Fritters%29
Goulash,,11,4,https://en.wikibooks.org/wiki/Cookbook%3AGoulash
Gingerbread,,9,9,https://en.wikibooks.org/wiki/Cookbook%3AGingerbread
Giblet Soup,,14,6,https://en.wikibooks.org/wiki/Cookbook%3AGiblet_Soup
Grand Union Bacon,,5,4,https://en.wikibooks.org/wiki/Cookbook%3AGrand_Union_Bacon
Goulash Soup,,14,5,https://en.wikibooks.org/wiki/Cookbook%3AGoulash_Soup
Grandma's Pie Crust,,6,8,https://en.wikibooks.org/wiki/Cookbook%3AGrandma%27s_Pie_Crust
Ginger Snaps,,10,7,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Snaps
Glazed Sweet Potatoes,,4,3,https://en.wikibooks.org/wiki/Cookbook%3AGlazed_Sweet_Potatoes
Gimbap,,12,9,https://en.wikibooks.org/wiki/Cookbook%3AGimbap
Ginger Beer,,5,7,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Beer
Glazed Onion Canapes,,6,5,https://en.wikibooks.org/wiki/Cookbook%3AGlazed_Onion_Canapes
Goat Cheese Cakes,,14,12,https://en.wikibooks.org/wiki/Cookbook%3AGoat_Cheese_Cakes
Gingerbread Cookies Frosted with Royal Icing,,11,16,https://en.wikibooks.org/wiki/Cookbook%3AGingerbread_Cookies_Frosted_with_Royal_Icing
Ginger Pancakes,,13,13,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Pancakes
Gingerbread Pancakes I,,14,14,https://en.wikibooks.org/wiki/Cookbook%3AGingerbread_Pancakes_I
Ginger-Glazed Grilled Peaches,,7,3,https://en.wikibooks.org/wiki/Cookbook%3AGinger-Glazed_Grilled_Peaches
Ginger Peach Glazed BBQ Ribs,,7,6,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Peach_Glazed_BBQ_Ribs
Ginger Peach Glazed Ham,,8,6,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Peach_Glazed_Ham
Gin Fried Rice,,9,5,https://en.wikibooks.org/wiki/Cookbook%3AGin_Fried_Rice
Ghavoot (Iranian Nut and Seed Powder),,10,3,https://en.wikibooks.org/wiki/Cookbook%3AGhavoot_%28Iranian_Nut_and_Seed_Powder%29
Ghormeh Sabzi (Iranian Herb Stew),,15,14,https://en.wikibooks.org/wiki/Cookbook%3AGhormeh_Sabzi_%28Iranian_Herb_Stew%29
Gluten Veggie Meat,,10,12,https://en.wikibooks.org/wiki/Cookbook%3AGluten_Veggie_Meat
Gooey Butter Cake,,6,4,https://en.wikibooks.org/wiki/Cookbook%3AGooey_Butter_Cake
Glorified Mac and Cheese,,12,7,https://en.wikibooks.org/wiki/Cookbook%3AGlorified_Mac_and_Cheese
Ginger Tea,,3,4,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Tea
Gochujang (imitation),,7,2,https://en.wikibooks.org/wiki/Cookbook%3AGochujang_%28imitation%29
Ginger Biscuits,,6,6,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Biscuits
Gobi Bhagi (Spiced Cauliflower Stew),,11,5,https://en.wikibooks.org/wiki/Cookbook%3AGobi_Bhagi_%28Spiced_Cauliflower_Stew%29
Ghee II,,3,10,https://en.wikibooks.org/wiki/Cookbook%3AGhee_II
Ghee III,Greek,5,3,https://en.wikibooks.org/wiki/Cookbook%3AGhee_III
Gingerbread Pancakes II,,8,6,https://en.wikibooks.org/wiki/Cookbook%3AGingerbread_Pancakes_II
Goat Milk Caramel Sauce,,4,9,https://en.wikibooks.org/wiki/Cookbook%3AGoat_Milk_Caramel_Sauce
Ghraiba bil Loz (Libyan Almond Ghraiba),,6,7,https://en.wikibooks.org/wiki/Cookbook%3AGhraiba_bil_Loz_%28Libyan_Almond_Ghraiba%29
User:Grace789/Damoda (Groundnut Stew),,14,7,https://en.wikibooks.org/wiki/User%3AGrace789/Damoda_%28Groundnut_Stew%29
Ghanaian Peanut Soup (Nkatenkwan),,11,10,https://en.wikibooks.org/wiki/Cookbook%3AGhanaian_Peanut_Soup_%28Nkatenkwan%29
Gomen (Ethiopian Collard Greens),,11,9,https://en.wikibooks.org/wiki/Cookbook%3AGomen_%28Ethiopian_Collard_Greens%29
Gored Gored (Ethiopian Raw Beef),,10,6,https://en.wikibooks.org/wiki/Cookbook%3AGored_Gored_%28Ethiopian_Raw_Beef%29
Gonja (Ugandan Fried Plantains),,3,6,https://en.wikibooks.org/wiki/Cookbook%3AGonja_%28Ugandan_Fried_Plantains%29
Ginger Ale,,6,4,https://en.wikibooks.org/wiki/Cookbook%3AGinger_Ale
User:Golgbachev/Melk Kos,,6,7,https://en.wikibooks.org/wiki/User%3AGolgbachev/Melk_Kos
User:Golgbachev/Bacon and Eggs with Toast,,4,5,https://en.wikibooks.org/wiki/User%3AGolgbachev/Bacon_and_Eggs_with_Toast
Githeri,,11,10,https://en.wikibooks.org/wiki/Cookbook%3AGitheri
Grilled Peanut Butter Sandwiches,American,3,4,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Peanut_Butter_Sandwiches
Gravy (Vegetarian),,7,6,https://en.wikibooks.org/wiki/Cookbook%3AGravy_%28Vegetarian%29
Grilled Cheese Sandwich II,American,3,7,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Cheese_Sandwich_II
Grilled Portobello Mushrooms,,3,3,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Portobello_Mushrooms
Gravlax,,6,8,https://en.wikibooks.org/wiki/Cookbook%3AGravlax
Granola Bars,,7,8,https://en.wikibooks.org/wiki/Cookbook%3AGranola_Bars
Green Chili Beef Stew,,10,6,https://en.wikibooks.org/wiki/Cookbook%3AGreen_Chili_Beef_Stew
Green Bean Casserole,,6,5,https://en.wikibooks.org/wiki/Cookbook%3AGreen_Bean_Casserole
Grilled Aubergine,Japanese,6,6,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Aubergine
Green Mango and Cumin Drink (Aam Panna),Indian,6,10,https://en.wikibooks.org/wiki/Cookbook%3AGreen_Mango_and_Cumin_Drink_%28Aam_Panna%29
Green Eggs and Ham,,4,10,https://en.wikibooks.org/wiki/Cookbook%3AGreen_Eggs_and_Ham
Greek Salad,,10,4,https://en.wikibooks.org/wiki/Cookbook%3AGreek_Salad
Grilled Filet Mignon with a Cognac Reduction,,5,5,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Filet_Mignon_with_a_Cognac_Reduction
Grilled Pork Loin,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Pork_Loin
Grilled Pork Chops,,12,8,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Pork_Chops
Grilled Bananas with Coffee Syrup,,8,3,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Bananas_with_Coffee_Syrup
Grilled Lamb Chops,,9,4,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Lamb_Chops
Grilled Cornish Hens,,9,5,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Cornish_Hens
Grilled Fruit Pouches,,8,4,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Fruit_Pouches
Grilled Mesquite Meatloaf,,14,8,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Mesquite_Meatloaf
Greek-Style Grilled Chicken,Greek,9,5,https://en.wikibooks.org/wiki/Cookbook%3AGreek-Style_Grilled_Chicken
Grilled Salmon with Mango Salsa,,11,6,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Salmon_with_Mango_Salsa
Grilled Chicken and Arugula Salad,,8,6,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Chicken_and_Arugula_Salad
Grilled Salmon with Lemon Butter Sauce,,7,6,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Salmon_with_Lemon_Butter_Sauce
Grilled Radicchio with Bacon Dressing,,8,4,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Radicchio_with_Bacon_Dressing
Grilled Prime Rib,,3,3,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Prime_Rib
Grilled Filet Mignon,,4,4,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Filet_Mignon
Greek Yogurt Sauce,Greek,10,2,https://en.wikibooks.org/wiki/Cookbook%3AGreek_Yogurt_Sauce
Grilled Peaches with Vanilla Maple Sauce,,7,3,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Peaches_with_Vanilla_Maple_Sauce
Grilled Eggplant with Garlic Butter,,6,7,https://en.wikibooks.org/wiki/Cookbook%3AGrilled_Eggplant_with_Garlic_Butter
Greek Chicken Wrap,Greek,6,4,https://en.wikibooks.org/wiki/Cookbook%3AGreek_Chicken_Wrap
Green Leaf Juice,,5,7,https://en.wikibooks.org/wiki/Cookbook%3AGreen_Leaf_Juice
Grape Lassi,,6,4,https://en.wikibooks.org/wiki/Cookbook%3AGrape_Lassi
Green Bean Casserole (Vegan),,11,11,https://en.wikibooks.org/wiki/Cookbook%3AGreen_Bean_Casserole_%28Vegan%29
Granola,,11,3,https://en.wikibooks.org/wiki/Cookbook%3AGranola
Grapefruit and Crab Cocktail,,7,4,https://en.wikibooks.org/wiki/Cookbook%3AGrapefruit_and_Crab_Cocktail
Gravy Cakes (Hartshorne),,4,7,https://en.wikibooks.org/wiki/Cookbook%3AGravy_Cakes_%28Hartshorne%29
Green Spinach Food Coloring,,4,9,https://en.wikibooks.org/wiki/Cookbook%3AGreen_Spinach_Food_Coloring
